inspection_id,inspection_date,supplier_id,component_id,process,characteristic,nominal,lsl,usl,unit,measured_value,in_spec,defect_flag,defect_category,severity,detection_method,batch_id
INS-01659,2026-06-22,SUP-002,CMP-103,CNC Milling,Hub Thickness,8.0,7.97,8.03,mm,7.9988,1,0,,,Goods-in inspection,B-103-002-W25
INS-01660,2026-06-22,SUP-002,CMP-103,CNC Milling,Hub Thickness,8.0,7.97,8.03,mm,7.9998,1,0,,,Goods-in inspection,B-103-002-W25
INS-01667,2026-06-22,SUP-004,CMP-104,Cylindrical Grinding,Bore Diameter,42.0,41.975,42.025,mm,42.0215,1,0,,,Goods-in inspection,B-104-004-W25
INS-01668,2026-06-22,SUP-004,CMP-104,Cylindrical Grinding,Bore Diameter,42.0,41.975,42.025,mm,42.0053,1,0,,,Goods-in inspection,B-104-004-W25
INS-01675,2026-06-22,SUP-001,CMP-104,Cylindrical Grinding,Bore Diameter,42.0,41.975,42.025,mm,42.0067,1,0,,,Goods-in inspection,B-104-001-W25
INS-01679,2026-06-22,SUP-005,CMP-105,Cylindrical Grinding,Pitch Diameter,18.0,17.985,18.015,mm,17.9971,1,0,,,Goods-in inspection,B-105-005-W25
INS-01680,2026-06-22,SUP-005,CMP-105,Cylindrical Grinding,Pitch Diameter,18.0,17.985,18.015,mm,18.0068,1,0,,,Goods-in inspection,B-105-005-W25
INS-01688,2026-06-22,SUP-004,CMP-106,CNC Milling,Oil Port Position,12.0,11.96,12.04,mm,11.9934,1,0,,,Goods-in inspection,B-106-004-W25
INS-01689,2026-06-22,SUP-004,CMP-106,CNC Milling,Oil Port Position,12.0,11.96,12.04,mm,12.009,1,0,,,Goods-in inspection,B-106-004-W25
INS-01695,2026-06-22,SUP-003,CMP-106,CNC Milling,Oil Port Position,12.0,11.96,12.04,mm,12.0075,1,0,,,Goods-in inspection,B-106-003-W25
INS-01696,2026-06-22,SUP-003,CMP-106,CNC Milling,Oil Port Position,12.0,11.96,12.04,mm,11.9945,1,1,Visual defect,Major,Goods-in inspection,B-106-003-W25
INS-01636,2026-06-23,SUP-001,CMP-101,CNC Turning,Journal Diameter,25.0,24.98,25.02,mm,25.0033,1,0,,,Goods-in inspection,B-101-001-W25
INS-01637,2026-06-23,SUP-001,CMP-101,CNC Turning,Journal Diameter,25.0,24.98,25.02,mm,25.0025,1,0,,,Goods-in inspection,B-101-001-W25
INS-01638,2026-06-23,SUP-001,CMP-101,CNC Turning,Journal Diameter,25.0,24.98,25.02,mm,24.9937,1,0,,,Goods-in inspection,B-101-001-W25
INS-01648,2026-06-23,SUP-002,CMP-101,CNC Turning,Journal Diameter,25.0,24.98,25.02,mm,24.9982,1,0,,,Goods-in inspection,B-101-002-W25
INS-01652,2026-06-23,SUP-003,CMP-102,CNC Milling,Bore Diameter,60.0,59.95,60.05,mm,60.0198,1,0,,,Goods-in inspection,B-102-003-W25
INS-01653,2026-06-23,SUP-003,CMP-102,CNC Milling,Bore Diameter,60.0,59.95,60.05,mm,60.0009,1,0,,,Goods-in inspection,B-102-003-W25
INS-01661,2026-06-23,SUP-002,CMP-103,CNC Milling,Hub Thickness,8.0,7.97,8.03,mm,7.9992,1,0,,,Goods-in inspection,B-103-002-W25
INS-01662,2026-06-23,SUP-002,CMP-103,CNC Milling,Hub Thickness,8.0,7.97,8.03,mm,7.9977,1,0,,,Goods-in inspection,B-103-002-W25
INS-01669,2026-06-23,SUP-004,CMP-104,Cylindrical Grinding,Bore Diameter,42.0,41.975,42.025,mm,41.998,1,0,,,Goods-in inspection,B-104-004-W25
INS-01670,2026-06-23,SUP-004,CMP-104,Cylindrical Grinding,Bore Diameter,42.0,41.975,42.025,mm,41.9982,1,0,,,Goods-in inspection,B-104-004-W25
INS-01676,2026-06-23,SUP-001,CMP-104,Cylindrical Grinding,Bore Diameter,42.0,41.975,42.025,mm,41.9957,1,0,,,Goods-in inspection,B-104-001-W25
INS-01681,2026-06-23,SUP-005,CMP-105,Cylindrical Grinding,Pitch Diameter,18.0,17.985,18.015,mm,18.0007,1,0,,,Goods-in inspection,B-105-005-W25
INS-01682,2026-06-23,SUP-005,CMP-105,Cylindrical Grinding,Pitch Diameter,18.0,17.985,18.015,mm,18.0039,1,0,,,Goods-in inspection,B-105-005-W25
INS-01690,2026-06-23,SUP-004,CMP-106,CNC Milling,Oil Port Position,12.0,11.96,12.04,mm,12.0173,1,0,,,Goods-in inspection,B-106-004-W25
INS-01697,2026-06-23,SUP-003,CMP-106,CNC Milling,Oil Port Position,12.0,11.96,12.04,mm,11.9811,1,0,,,Goods-in inspection,B-106-003-W25
INS-01639,2026-06-24,SUP-001,CMP-101,CNC Turning,Journal Diameter,25.0,24.98,25.02,mm,25.0017,1,0,,,Goods-in inspection,B-101-001-W25
INS-01640,2026-06-24,SUP-001,CMP-101,CNC Turning,Journal Diameter,25.0,24.98,25.02,mm,25.0032,1,0,,,Goods-in inspection,B-101-001-W25
INS-01641,2026-06-24,SUP-001,CMP-101,CNC Turning,Journal Diameter,25.0,24.98,25.02,mm,25.0017,1,0,,,Goods-in inspection,B-101-001-W25
INS-01654,2026-06-24,SUP-003,CMP-102,CNC Milling,Bore Diameter,60.0,59.95,60.05,mm,60.0001,1,0,,,Goods-in inspection,B-102-003-W25
INS-01655,2026-06-24,SUP-003,CMP-102,CNC Milling,Bore Diameter,60.0,59.95,60.05,mm,60.0188,1,0,,,Goods-in inspection,B-102-003-W25
INS-01663,2026-06-24,SUP-002,CMP-103,CNC Milling,Hub Thickness,8.0,7.97,8.03,mm,7.9949,1,1,Burr,Minor,Goods-in inspection,B-103-002-W25
INS-01671,2026-06-24,SUP-004,CMP-104,Cylindrical Grinding,Bore Diameter,42.0,41.975,42.025,mm,42.0009,1,0,,,Goods-in inspection,B-104-004-W25
INS-01677,2026-06-24,SUP-001,CMP-104,Cylindrical Grinding,Bore Diameter,42.0,41.975,42.025,mm,41.9976,1,0,,,Goods-in inspection,B-104-001-W25
INS-01683,2026-06-24,SUP-005,CMP-105,Cylindrical Grinding,Pitch Diameter,18.0,17.985,18.015,mm,17.9944,1,0,,,Goods-in inspection,B-105-005-W25
INS-01684,2026-06-24,SUP-005,CMP-105,Cylindrical Grinding,Pitch Diameter,18.0,17.985,18.015,mm,18.0025,1,0,,,Goods-in inspection,B-105-005-W25
INS-01691,2026-06-24,SUP-004,CMP-106,CNC Milling,Oil Port Position,12.0,11.96,12.04,mm,11.9962,1,0,,,Goods-in inspection,B-106-004-W25
INS-01692,2026-06-24,SUP-004,CMP-106,CNC Milling,Oil Port Position,12.0,11.96,12.04,mm,11.9873,1,0,,,Goods-in inspection,B-106-004-W25
INS-01698,2026-06-24,SUP-003,CMP-106,CNC Milling,Oil Port Position,12.0,11.96,12.04,mm,12.0071,1,0,,,Goods-in inspection,B-106-003-W25
INS-01642,2026-06-25,SUP-001,CMP-101,CNC Turning,Journal Diameter,25.0,24.98,25.02,mm,25.003,1,0,,,Goods-in inspection,B-101-001-W25
INS-01643,2026-06-25,SUP-001,CMP-101,CNC Turning,Journal Diameter,25.0,24.98,25.02,mm,25.0045,1,0,,,Goods-in inspection,B-101-001-W25
INS-01644,2026-06-25,SUP-001,CMP-101,CNC Turning,Journal Diameter,25.0,24.98,25.02,mm,25.0059,1,0,,,Goods-in inspection,B-101-001-W25
INS-01649,2026-06-25,SUP-002,CMP-101,CNC Turning,Journal Diameter,25.0,24.98,25.02,mm,25.0006,1,0,,,Goods-in inspection,B-101-002-W25
INS-01656,2026-06-25,SUP-003,CMP-102,CNC Milling,Bore Diameter,60.0,59.95,60.05,mm,59.99,1,0,,,Goods-in inspection,B-102-003-W25
INS-01657,2026-06-25,SUP-003,CMP-102,CNC Milling,Bore Diameter,60.0,59.95,60.05,mm,60.0249,1,0,,,Goods-in inspection,B-102-003-W25
INS-01664,2026-06-25,SUP-002,CMP-103,CNC Milling,Hub Thickness,8.0,7.97,8.03,mm,8.0014,1,0,,,Goods-in inspection,B-103-002-W25
INS-01665,2026-06-25,SUP-002,CMP-103,CNC Milling,Hub Thickness,8.0,7.97,8.03,mm,8.0103,1,0,,,Goods-in inspection,B-103-002-W25
INS-01672,2026-06-25,SUP-004,CMP-104,Cylindrical Grinding,Bore Diameter,42.0,41.975,42.025,mm,42.0041,1,0,,,Goods-in inspection,B-104-004-W25
INS-01673,2026-06-25,SUP-004,CMP-104,Cylindrical Grinding,Bore Diameter,42.0,41.975,42.025,mm,42.0041,1,0,,,Goods-in inspection,B-104-004-W25
INS-01678,2026-06-25,SUP-001,CMP-104,Cylindrical Grinding,Bore Diameter,42.0,41.975,42.025,mm,42.0053,1,0,,,Goods-in inspection,B-104-001-W25
INS-01685,2026-06-25,SUP-005,CMP-105,Cylindrical Grinding,Pitch Diameter,18.0,17.985,18.015,mm,17.9982,1,0,,,Goods-in inspection,B-105-005-W25
INS-01686,2026-06-25,SUP-005,CMP-105,Cylindrical Grinding,Pitch Diameter,18.0,17.985,18.015,mm,18.0012,1,0,,,Goods-in inspection,B-105-005-W25
INS-01693,2026-06-25,SUP-004,CMP-106,CNC Milling,Oil Port Position,12.0,11.96,12.04,mm,12.001,1,0,,,Goods-in inspection,B-106-004-W25
INS-01699,2026-06-25,SUP-003,CMP-106,CNC Milling,Oil Port Position,12.0,11.96,12.04,mm,11.9547,0,1,Positional tolerance,Minor,Goods-in inspection,B-106-003-W25
INS-01645,2026-06-26,SUP-001,CMP-101,CNC Turning,Journal Diameter,25.0,24.98,25.02,mm,25.0025,1,0,,,Goods-in inspection,B-101-001-W25
INS-01646,2026-06-26,SUP-001,CMP-101,CNC Turning,Journal Diameter,25.0,24.98,25.02,mm,25.0019,1,0,,,Goods-in inspection,B-101-001-W25
INS-01658,2026-06-26,SUP-003,CMP-102,CNC Milling,Bore Diameter,60.0,59.95,60.05,mm,60.003,1,0,,,Goods-in inspection,B-102-003-W25
INS-01666,2026-06-26,SUP-002,CMP-103,CNC Milling,Hub Thickness,8.0,7.97,8.03,mm,7.9944,1,0,,,Goods-in inspection,B-103-002-W25
INS-01674,2026-06-26,SUP-004,CMP-104,Cylindrical Grinding,Bore Diameter,42.0,41.975,42.025,mm,42.0015,1,0,,,Goods-in inspection,B-104-004-W25
INS-01687,2026-06-26,SUP-005,CMP-105,Cylindrical Grinding,Pitch Diameter,18.0,17.985,18.015,mm,18.003,1,0,,,Goods-in inspection,B-105-005-W25
INS-01694,2026-06-26,SUP-004,CMP-106,CNC Milling,Oil Port Position,12.0,11.96,12.04,mm,11.996,1,0,,,Goods-in inspection,B-106-004-W25
INS-01700,2026-06-26,SUP-003,CMP-106,CNC Milling,Oil Port Position,12.0,11.96,12.04,mm,12.0015,1,0,,,Goods-in inspection,B-106-003-W25
INS-01701,2026-06-29,SUP-001,CMP-101,CNC Turning,Journal Diameter,25.0,24.98,25.02,mm,24.9952,1,0,,,Goods-in inspection,B-101-001-W26
INS-01702,2026-06-29,SUP-001,CMP-101,CNC Turning,Journal Diameter,25.0,24.98,25.02,mm,25.0122,1,0,,,Goods-in inspection,B-101-001-W26
INS-01703,2026-06-29,SUP-001,CMP-101,CNC Turning,Journal Diameter,25.0,24.98,25.02,mm,25.0018,1,0,,,Goods-in inspection,B-101-001-W26
INS-01715,2026-06-29,SUP-002,CMP-101,CNC Turning,Journal Diameter,25.0,24.98,25.02,mm,25.0057,1,0,,,Goods-in inspection,B-101-002-W26
INS-01718,2026-06-29,SUP-003,CMP-102,CNC Milling,Bore Diameter,60.0,59.95,60.05,mm,60.0146,1,0,,,Goods-in inspection,B-102-003-W26
INS-01719,2026-06-29,SUP-003,CMP-102,CNC Milling,Bore Diameter,60.0,59.95,60.05,mm,60.0015,1,0,,,Goods-in inspection,B-102-003-W26
INS-01727,2026-06-29,SUP-002,CMP-103,CNC Milling,Hub Thickness,8.0,7.97,8.03,mm,8.0281,1,0,,,Goods-in inspection,B-103-002-W26
INS-01728,2026-06-29,SUP-002,CMP-103,CNC Milling,Hub Thickness,8.0,7.97,8.03,mm,7.9861,1,0,,,Goods-in inspection,B-103-002-W26
INS-01735,2026-06-29,SUP-004,CMP-104,Cylindrical Grinding,Bore Diameter,42.0,41.975,42.025,mm,42.002,1,0,,,Goods-in inspection,B-104-004-W26
INS-01736,2026-06-29,SUP-004,CMP-104,Cylindrical Grinding,Bore Diameter,42.0,41.975,42.025,mm,42.0049,1,0,,,Goods-in inspection,B-104-004-W26
INS-01743,2026-06-29,SUP-001,CMP-104,Cylindrical Grinding,Bore Diameter,42.0,41.975,42.025,mm,42.0033,1,0,,,Goods-in inspection,B-104-001-W26
INS-01747,2026-06-29,SUP-005,CMP-105,Cylindrical Grinding,Pitch Diameter,18.0,17.985,18.015,mm,18.0066,1,0,,,Goods-in inspection,B-105-005-W26
INS-01748,2026-06-29,SUP-005,CMP-105,Cylindrical Grinding,Pitch Diameter,18.0,17.985,18.015,mm,17.9969,1,0,,,Goods-in inspection,B-105-005-W26
INS-01756,2026-06-29,SUP-004,CMP-106,CNC Milling,Oil Port Position,12.0,11.96,12.04,mm,12.0,1,0,,,Goods-in inspection,B-106-004-W26
INS-01757,2026-06-29,SUP-004,CMP-106,CNC Milling,Oil Port Position,12.0,11.96,12.04,mm,11.9807,1,0,,,Goods-in inspection,B-106-004-W26
INS-01763,2026-06-29,SUP-003,CMP-106,CNC Milling,Oil Port Position,12.0,11.96,12.04,mm,11.9845,1,0,,,Goods-in inspection,B-106-003-W26
INS-01764,2026-06-29,SUP-003,CMP-106,CNC Milling,Oil Port Position,12.0,11.96,12.04,mm,11.9777,1,0,,,Goods-in inspection,B-106-003-W26
INS-01704,2026-06-30,SUP-001,CMP-101,CNC Turning,Journal Diameter,25.0,24.98,25.02,mm,25.0049,1,0,,,Goods-in inspection,B-101-001-W26
INS-01705,2026-06-30,SUP-001,CMP-101,CNC Turning,Journal Diameter,25.0,24.98,25.02,mm,24.9994,1,0,,,Goods-in inspection,B-101-001-W26
INS-01706,2026-06-30,SUP-001,CMP-101,CNC Turning,Journal Diameter,25.0,24.98,25.02,mm,25.0028,1,0,,,Goods-in inspection,B-101-001-W26
INS-01716,2026-06-30,SUP-002,CMP-101,CNC Turning,Journal Diameter,25.0,24.98,25.02,mm,25.014,1,0,,,Goods-in inspection,B-101-002-W26
INS-01720,2026-06-30,SUP-003,CMP-102,CNC Milling,Bore Diameter,60.0,59.95,60.05,mm,60.0395,1,0,,,Goods-in inspection,B-102-003-W26
INS-01721,2026-06-30,SUP-003,CMP-102,CNC Milling,Bore Diameter,60.0,59.95,60.05,mm,60.0219,1,0,,,Goods-in inspection,B-102-003-W26
INS-01729,2026-06-30,SUP-002,CMP-103,CNC Milling,Hub Thickness,8.0,7.97,8.03,mm,7.9869,1,0,,,Goods-in inspection,B-103-002-W26
INS-01730,2026-06-30,SUP-002,CMP-103,CNC Milling,Hub Thickness,8.0,7.97,8.03,mm,8.0092,1,0,,,Goods-in inspection,B-103-002-W26
INS-01737,2026-06-30,SUP-004,CMP-104,Cylindrical Grinding,Bore Diameter,42.0,41.975,42.025,mm,41.9949,1,0,,,Goods-in inspection,B-104-004-W26
INS-01738,2026-06-30,SUP-004,CMP-104,Cylindrical Grinding,Bore Diameter,42.0,41.975,42.025,mm,42.0077,1,0,,,Goods-in inspection,B-104-004-W26
INS-01744,2026-06-30,SUP-001,CMP-104,Cylindrical Grinding,Bore Diameter,42.0,41.975,42.025,mm,42.0031,1,0,,,Goods-in inspection,B-104-001-W26
INS-01749,2026-06-30,SUP-005,CMP-105,Cylindrical Grinding,Pitch Diameter,18.0,17.985,18.015,mm,18.0004,1,0,,,Goods-in inspection,B-105-005-W26
INS-01750,2026-06-30,SUP-005,CMP-105,Cylindrical Grinding,Pitch Diameter,18.0,17.985,18.015,mm,18.0046,1,0,,,Goods-in inspection,B-105-005-W26
INS-01758,2026-06-30,SUP-004,CMP-106,CNC Milling,Oil Port Position,12.0,11.96,12.04,mm,11.9906,1,0,,,Goods-in inspection,B-106-004-W26
INS-01765,2026-06-30,SUP-003,CMP-106,CNC Milling,Oil Port Position,12.0,11.96,12.04,mm,11.9964,1,0,,,Goods-in inspection,B-106-003-W26
INS-01707,2026-07-01,SUP-001,CMP-101,CNC Turning,Journal Diameter,25.0,24.98,25.02,mm,25.0013,1,0,,,Goods-in inspection,B-101-001-W26
INS-01708,2026-07-01,SUP-001,CMP-101,CNC Turning,Journal Diameter,25.0,24.98,25.02,mm,25.0,1,0,,,Goods-in inspection,B-101-001-W26
INS-01709,2026-07-01,SUP-001,CMP-101,CNC Turning,Journal Diameter,25.0,24.98,25.02,mm,24.999,1,0,,,Goods-in inspection,B-101-001-W26
INS-01722,2026-07-01,SUP-003,CMP-102,CNC Milling,Bore Diameter,60.0,59.95,60.05,mm,60.0067,1,0,,,Goods-in inspection,B-102-003-W26
INS-01723,2026-07-01,SUP-003,CMP-102,CNC Milling,Bore Diameter,60.0,59.95,60.05,mm,60.0064,1,0,,,Goods-in inspection,B-102-003-W26
INS-01731,2026-07-01,SUP-002,CMP-103,CNC Milling,Hub Thickness,8.0,7.97,8.03,mm,7.999,1,0,,,Goods-in inspection,B-103-002-W26
INS-01739,2026-07-01,SUP-004,CMP-104,Cylindrical Grinding,Bore Diameter,42.0,41.975,42.025,mm,41.9994,1,0,,,Goods-in inspection,B-104-004-W26
INS-01745,2026-07-01,SUP-001,CMP-104,Cylindrical Grinding,Bore Diameter,42.0,41.975,42.025,mm,42.001,1,0,,,Goods-in inspection,B-104-001-W26
INS-01751,2026-07-01,SUP-005,CMP-105,Cylindrical Grinding,Pitch Diameter,18.0,17.985,18.015,mm,17.9977,1,0,,,Goods-in inspection,B-105-005-W26
INS-01752,2026-07-01,SUP-005,CMP-105,Cylindrical Grinding,Pitch Diameter,18.0,17.985,18.015,mm,17.9965,1,0,,,Goods-in inspection,B-105-005-W26
INS-01759,2026-07-01,SUP-004,CMP-106,CNC Milling,Oil Port Position,12.0,11.96,12.04,mm,11.9962,1,0,,,Goods-in inspection,B-106-004-W26
INS-01760,2026-07-01,SUP-004,CMP-106,CNC Milling,Oil Port Position,12.0,11.96,12.04,mm,12.0058,1,0,,,Goods-in inspection,B-106-004-W26
INS-01766,2026-07-01,SUP-003,CMP-106,CNC Milling,Oil Port Position,12.0,11.96,12.04,mm,11.9998,1,0,,,Goods-in inspection,B-106-003-W26
INS-01710,2026-07-02,SUP-001,CMP-101,CNC Turning,Journal Diameter,25.0,24.98,25.02,mm,24.9999,1,0,,,Goods-in inspection,B-101-001-W26
INS-01711,2026-07-02,SUP-001,CMP-101,CNC Turning,Journal Diameter,25.0,24.98,25.02,mm,25.0045,1,0,,,Goods-in inspection,B-101-001-W26
INS-01712,2026-07-02,SUP-001,CMP-101,CNC Turning,Journal Diameter,25.0,24.98,25.02,mm,24.9977,1,0,,,Goods-in inspection,B-101-001-W26
INS-01717,2026-07-02,SUP-002,CMP-101,CNC Turning,Journal Diameter,25.0,24.98,25.02,mm,25.015,1,0,,,Goods-in inspection,B-101-002-W26
INS-01724,2026-07-02,SUP-003,CMP-102,CNC Milling,Bore Diameter,60.0,59.95,60.05,mm,60.0079,1,0,,,Goods-in inspection,B-102-003-W26
INS-01725,2026-07-02,SUP-003,CMP-102,CNC Milling,Bore Diameter,60.0,59.95,60.05,mm,59.9898,1,0,,,Goods-in inspection,B-102-003-W26
INS-01732,2026-07-02,SUP-002,CMP-103,CNC Milling,Hub Thickness,8.0,7.97,8.03,mm,8.015,1,1,Visual defect,Minor,Goods-in inspection,B-103-002-W26
INS-01733,2026-07-02,SUP-002,CMP-103,CNC Milling,Hub Thickness,8.0,7.97,8.03,mm,7.9968,1,0,,,Goods-in inspection,B-103-002-W26
INS-01740,2026-07-02,SUP-004,CMP-104,Cylindrical Grinding,Bore Diameter,42.0,41.975,42.025,mm,41.9952,1,0,,,Goods-in inspection,B-104-004-W26
INS-01741,2026-07-02,SUP-004,CMP-104,Cylindrical Grinding,Bore Diameter,42.0,41.975,42.025,mm,41.994,1,0,,,Goods-in inspection,B-104-004-W26
INS-01746,2026-07-02,SUP-001,CMP-104,Cylindrical Grinding,Bore Diameter,42.0,41.975,42.025,mm,42.0013,1,0,,,Goods-in inspection,B-104-001-W26
INS-01753,2026-07-02,SUP-005,CMP-105,Cylindrical Grinding,Pitch Diameter,18.0,17.985,18.015,mm,17.9974,1,0,,,Goods-in inspection,B-105-005-W26
INS-01754,2026-07-02,SUP-005,CMP-105,Cylindrical Grinding,Pitch Diameter,18.0,17.985,18.015,mm,18.0044,1,0,,,Goods-in inspection,B-105-005-W26
INS-01761,2026-07-02,SUP-004,CMP-106,CNC Milling,Oil Port Position,12.0,11.96,12.04,mm,11.9928,1,0,,,Goods-in inspection,B-106-004-W26
INS-01767,2026-07-02,SUP-003,CMP-106,CNC Milling,Oil Port Position,12.0,11.96,12.04,mm,11.9687,1,0,,,Goods-in inspection,B-106-003-W26
INS-01713,2026-07-03,SUP-001,CMP-101,CNC Turning,Journal Diameter,25.0,24.98,25.02,mm,24.9932,1,0,,,Goods-in inspection,B-101-001-W26
INS-01714,2026-07-03,SUP-001,CMP-101,CNC Turning,Journal Diameter,25.0,24.98,25.02,mm,25.0073,1,0,,,Goods-in inspection,B-101-001-W26
INS-01726,2026-07-03,SUP-003,CMP-102,CNC Milling,Bore Diameter,60.0,59.95,60.05,mm,60.0206,1,0,,,Goods-in inspection,B-102-003-W26
INS-01734,2026-07-03,SUP-002,CMP-103,CNC Milling,Hub Thickness,8.0,7.97,8.03,mm,7.9918,1,0,,,Goods-in inspection,B-103-002-W26
INS-01742,2026-07-03,SUP-004,CMP-104,Cylindrical Grinding,Bore Diameter,42.0,41.975,42.025,mm,41.9865,1,0,,,Goods-in inspection,B-104-004-W26
INS-01755,2026-07-03,SUP-005,CMP-105,Cylindrical Grinding,Pitch Diameter,18.0,17.985,18.015,mm,18.0053,1,0,,,Goods-in inspection,B-105-005-W26
INS-01762,2026-07-03,SUP-004,CMP-106,CNC Milling,Oil Port Position,12.0,11.96,12.04,mm,12.0046,1,0,,,Goods-in inspection,B-106-004-W26
INS-01768,2026-07-03,SUP-003,CMP-106,CNC Milling,Oil Port Position,12.0,11.96,12.04,mm,12.0087,1,0,,,Goods-in inspection,B-106-003-W26
INS-01769,2026-07-06,SUP-001,CMP-101,CNC Turning,Journal Diameter,25.0,24.98,25.02,mm,25.0039,1,0,,,Goods-in inspection,B-101-001-W27
INS-01770,2026-07-06,SUP-001,CMP-101,CNC Turning,Journal Diameter,25.0,24.98,25.02,mm,24.9993,1,0,,,Goods-in inspection,B-101-001-W27
INS-01771,2026-07-06,SUP-001,CMP-101,CNC Turning,Journal Diameter,25.0,24.98,25.02,mm,25.0004,1,0,,,Goods-in inspection,B-101-001-W27
INS-01783,2026-07-06,SUP-002,CMP-101,CNC Turning,Journal Diameter,25.0,24.98,25.02,mm,25.0111,1,0,,,Goods-in inspection,B-101-002-W27
INS-01786,2026-07-06,SUP-003,CMP-102,CNC Milling,Bore Diameter,60.0,59.95,60.05,mm,59.9976,1,0,,,Goods-in inspection,B-102-003-W27
INS-01787,2026-07-06,SUP-003,CMP-102,CNC Milling,Bore Diameter,60.0,59.95,60.05,mm,59.9963,1,0,,,Goods-in inspection,B-102-003-W27
INS-01795,2026-07-06,SUP-002,CMP-103,CNC Milling,Hub Thickness,8.0,7.97,8.03,mm,7.9979,1,0,,,Goods-in inspection,B-103-002-W27
INS-01796,2026-07-06,SUP-002,CMP-103,CNC Milling,Hub Thickness,8.0,7.97,8.03,mm,7.9934,1,0,,,Goods-in inspection,B-103-002-W27
INS-01803,2026-07-06,SUP-004,CMP-104,Cylindrical Grinding,Bore Diameter,42.0,41.975,42.025,mm,41.9988,1,0,,,Goods-in inspection,B-104-004-W27
INS-01804,2026-07-06,SUP-004,CMP-104,Cylindrical Grinding,Bore Diameter,42.0,41.975,42.025,mm,42.0061,1,0,,,Goods-in inspection,B-104-004-W27
INS-01811,2026-07-06,SUP-001,CMP-104,Cylindrical Grinding,Bore Diameter,42.0,41.975,42.025,mm,42.0008,1,0,,,Goods-in inspection,B-104-001-W27
INS-01815,2026-07-06,SUP-005,CMP-105,Cylindrical Grinding,Pitch Diameter,18.0,17.985,18.015,mm,18.0048,1,1,Visual defect,Minor,Goods-in inspection,B-105-005-W27
INS-01816,2026-07-06,SUP-005,CMP-105,Cylindrical Grinding,Pitch Diameter,18.0,17.985,18.015,mm,18.0025,1,0,,,Goods-in inspection,B-105-005-W27
INS-01824,2026-07-06,SUP-004,CMP-106,CNC Milling,Oil Port Position,12.0,11.96,12.04,mm,11.989,1,0,,,Goods-in inspection,B-106-004-W27
INS-01825,2026-07-06,SUP-004,CMP-106,CNC Milling,Oil Port Position,12.0,11.96,12.04,mm,11.9931,1,0,,,Goods-in inspection,B-106-004-W27
INS-01831,2026-07-06,SUP-003,CMP-106,CNC Milling,Oil Port Position,12.0,11.96,12.04,mm,11.9802,1,0,,,Goods-in inspection,B-106-003-W27
INS-01832,2026-07-06,SUP-003,CMP-106,CNC Milling,Oil Port Position,12.0,11.96,12.04,mm,12.0093,1,0,,,Goods-in inspection,B-106-003-W27
INS-01772,2026-07-07,SUP-001,CMP-101,CNC Turning,Journal Diameter,25.0,24.98,25.02,mm,25.0036,1,0,,,Goods-in inspection,B-101-001-W27
INS-01773,2026-07-07,SUP-001,CMP-101,CNC Turning,Journal Diameter,25.0,24.98,25.02,mm,25.0056,1,0,,,Goods-in inspection,B-101-001-W27
INS-01774,2026-07-07,SUP-001,CMP-101,CNC Turning,Journal Diameter,25.0,24.98,25.02,mm,25.0048,1,0,,,Goods-in inspection,B-101-001-W27
INS-01784,2026-07-07,SUP-002,CMP-101,CNC Turning,Journal Diameter,25.0,24.98,25.02,mm,25.0014,1,0,,,Goods-in inspection,B-101-002-W27
INS-01788,2026-07-07,SUP-003,CMP-102,CNC Milling,Bore Diameter,60.0,59.95,60.05,mm,59.994,1,0,,,Goods-in inspection,B-102-003-W27
INS-01789,2026-07-07,SUP-003,CMP-102,CNC Milling,Bore Diameter,60.0,59.95,60.05,mm,59.9843,1,0,,,Goods-in inspection,B-102-003-W27
INS-01797,2026-07-07,SUP-002,CMP-103,CNC Milling,Hub Thickness,8.0,7.97,8.03,mm,7.9883,1,0,,,Goods-in inspection,B-103-002-W27
INS-01798,2026-07-07,SUP-002,CMP-103,CNC Milling,Hub Thickness,8.0,7.97,8.03,mm,7.9996,1,0,,,Goods-in inspection,B-103-002-W27
INS-01805,2026-07-07,SUP-004,CMP-104,Cylindrical Grinding,Bore Diameter,42.0,41.975,42.025,mm,42.0008,1,0,,,Goods-in inspection,B-104-004-W27
INS-01806,2026-07-07,SUP-004,CMP-104,Cylindrical Grinding,Bore Diameter,42.0,41.975,42.025,mm,41.9999,1,0,,,Goods-in inspection,B-104-004-W27
INS-01812,2026-07-07,SUP-001,CMP-104,Cylindrical Grinding,Bore Diameter,42.0,41.975,42.025,mm,42.0031,1,0,,,Goods-in inspection,B-104-001-W27
INS-01817,2026-07-07,SUP-005,CMP-105,Cylindrical Grinding,Pitch Diameter,18.0,17.985,18.015,mm,17.9994,1,0,,,Goods-in inspection,B-105-005-W27
INS-01818,2026-07-07,SUP-005,CMP-105,Cylindrical Grinding,Pitch Diameter,18.0,17.985,18.015,mm,17.9995,1,0,,,Goods-in inspection,B-105-005-W27
INS-01826,2026-07-07,SUP-004,CMP-106,CNC Milling,Oil Port Position,12.0,11.96,12.04,mm,11.9841,1,0,,,Goods-in inspection,B-106-004-W27
INS-01833,2026-07-07,SUP-003,CMP-106,CNC Milling,Oil Port Position,12.0,11.96,12.04,mm,12.0095,1,0,,,Goods-in inspection,B-106-003-W27
